typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","258","PYF","French Polynesia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","4642990.72",,"4642990.72","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","262","DJI","Djibouti","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","5912.702",,"5912.702","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","266","GAB","Gabon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","19329712.118",,"19329712.118","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","268","GEO","Georgia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","129983929.282",,"129983929.282","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","270","GMB","Gambia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1532564.261",,"1532564.261","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","275","PSE","State of Palestine","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1278421.734",,"1278421.734","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","288","GHA","Ghana","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","176538283.567",,"176538283.567","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","292","GIB","Gibraltar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","778890.136",,"778890.136","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","296","KIR","Kiribati","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","11402.877",,"11402.877","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2320229046.575",,"2320229046.575","0","false","true",
