typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","242","FJI","Fiji","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","219110914",,"219110914","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5226663235",,"5226663235","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","47750027418",,"47750027418","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","258","PYF","French Polynesia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","43913390",,"43913390","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","260","ATF","Fr. South Antarctic Terr.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","524894",,"524894","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","262","DJI","Djibouti","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11982800",,"11982800","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","266","GAB","Gabon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","832821125",,"832821125","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","268","GEO","Georgia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","407572914",,"407572914","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","270","GMB","Gambia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","338515",,"338515","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","275","PSE","State of Palestine","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5029042",,"5029042","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","125532374729",,"125532374729","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","288","GHA","Ghana","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","285497145",,"285497145","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","292","GIB","Gibraltar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","235294",,"235294","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","296","KIR","Kiribati","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3093713",,"3093713","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1107544443",,"1107544443","0","true","false",
