typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","222","SLV","El Salvador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21757424",,"21757424","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1940141081",,"1940141081","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","231","ETH","Ethiopia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","42545942",,"42545942","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","232","ERI","Eritrea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","54586",,"54586","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","233","EST","Estonia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","291518396",,"291518396","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","234","FRO","Faroe Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","316406502",,"316406502","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5515281",,"5515281","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","242","FJI","Fiji","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","99006022",,"99006022","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3890202734",,"3890202734","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","43522704456",,"43522704456","0","true","false",
